Row ID,Customer Key,Product Key,Location Key,Order_Date_Key,Ship_Date_Key,Order ID,Ship Mode,Sales,Quantity,Discount,Profit
332,140,304,64,816,820,US-2016-150147,Second Class,82.8,2,0.4,-20.7
333,140,305,64,816,820,US-2016-150147,Second Class,20.724,2,0.7,-13.816
334,140,306,64,816,820,US-2016-150147,Second Class,4.896,3,0.7,-3.4272
335,141,307,63,583,586,CA-2015-137946,Second Class,4.752,1,0.2,1.6038
336,141,308,63,583,586,CA-2015-137946,Second Class,959.984,2,0.2,335.9944
337,141,309,63,583,586,CA-2015-137946,Second Class,14.368,4,0.2,4.49
338,142,310,35,183,188,CA-2014-129924,Standard Class,7.712,2,0.2,2.7956
339,142,311,35,183,188,CA-2014-129924,Standard Class,698.352,3,0.2,-17.4588
340,108,312,110,515,519,CA-2015-128167,Second Class,4.96,4,0.0,2.3312
341,64,313,12,95,98,CA-2014-122336,Second Class,17.856,4,0.2,1.116
342,64,14,12,95,98,CA-2014-122336,Second Class,509.97,10,0.7,-407.976
343,64,129,12,95,98,CA-2014-122336,Second Class,30.992,13,0.2,10.0724
344,64,314,12,95,98,CA-2014-122336,Second Class,71.928,12,0.4,8.3916
345,80,18,111,692,696,US-2015-120712,Standard Class,88.8,4,0.2,-2.22
346,143,127,35,1230,1234,CA-2017-169901,Standard Class,47.976,3,0.2,4.7976
347,144,185,112,1253,1257,CA-2017-134306,Standard Class,7.56,3,0.0,3.0996
348,144,34,112,1253,1257,CA-2017-134306,Standard Class,24.56,2,0.0,11.5432
349,144,315,112,1253,1257,CA-2017-134306,Standard Class,12.96,2,0.0,4.1472
350,145,236,30,943,945,CA-2016-129714,First Class,6.79,1,0.0,2.3086
351,145,316,30,943,945,CA-2016-129714,First Class,24.56,2,0.0,11.5432
352,145,317,30,943,945,CA-2016-129714,First Class,3.048,1,0.2,1.0668
353,145,316,30,943,945,CA-2016-129714,First Class,49.12,4,0.0,23.0864
354,145,318,30,943,945,CA-2016-129714,First Class,4355.168,4,0.2,1415.4296
355,146,319,46,799,804,CA-2016-138520,Standard Class,388.704,6,0.2,-4.8588
356,146,320,46,799,804,CA-2016-138520,Standard Class,8.26,2,0.0,3.7996
357,146,321,46,799,804,CA-2016-138520,Standard Class,17.04,4,0.0,6.9864
358,146,322,46,799,804,CA-2016-138520,Standard Class,34.4,5,0.0,15.824
359,97,189,44,814,819,CA-2016-130001,Standard Class,36.24,5,0.2,11.325
360,147,323,113,1131,1134,CA-2017-155698,First Class,647.84,8,0.0,168.4384
361,147,324,113,1131,1134,CA-2017-155698,First Class,20.7,2,0.0,9.936
362,148,324,30,1332,1338,CA-2017-144904,Standard Class,20.7,2,0.0,9.936
363,148,325,30,1332,1338,CA-2017-144904,Standard Class,488.646,3,0.1,86.8704
364,148,326,30,1332,1338,CA-2017-144904,Standard Class,5.56,2,0.0,1.4456
365,148,327,30,1332,1338,CA-2017-144904,Standard Class,47.12,8,0.0,20.7328
366,149,46,10,256,261,CA-2014-123344,Standard Class,211.96,4,0.0,8.4784
367,150,328,114,993,993,CA-2016-155516,Same Day,23.2,4,0.0,10.44
368,150,329,114,993,993,CA-2016-155516,Same Day,7.36,2,0.0,0.1472
369,150,330,114,993,993,CA-2016-155516,Same Day,104.79,7,0.0,29.3412
370,150,38,114,993,993,CA-2016-155516,Same Day,1043.92,4,0.0,271.4192
371,151,331,115,1213,1219,CA-2017-104745,Standard Class,25.92,5,0.2,9.396
372,151,332,115,1213,1219,CA-2017-104745,Standard Class,53.424,3,0.2,4.6746
373,152,306,116,194,198,US-2014-119137,Standard Class,8.16,5,0.7,-5.712
374,152,333,116,194,198,US-2014-119137,Standard Class,1023.936,8,0.2,179.1888
375,152,334,116,194,198,US-2014-119137,Standard Class,9.24,1,0.2,0.924
376,152,335,116,194,198,US-2014-119137,Standard Class,479.04,10,0.2,-29.94
377,153,336,117,970,973,US-2016-134656,First Class,99.136,4,0.2,30.98
378,154,337,118,1303,1308,US-2017-134481,Standard Class,1488.424,7,0.3,-297.6848
379,155,338,15,461,468,CA-2015-130792,Standard Class,8.652,3,0.8,-20.3322
380,155,339,15,461,468,CA-2015-130792,Standard Class,23.832,3,0.2,2.6811
381,155,340,15,461,468,CA-2015-130792,Standard Class,12.176,4,0.8,-18.8728
382,156,341,10,1000,1001,CA-2016-134775,First Class,50.96,7,0.0,25.48
383,156,342,10,1000,1001,CA-2016-134775,First Class,49.536,3,0.2,17.3376
384,157,343,100,519,522,CA-2015-125395,Second Class,41.9,2,0.0,8.799
385,158,344,119,669,674,US-2015-168935,Standard Class,375.4575,3,0.45,-157.0095
386,158,345,119,669,674,US-2015-168935,Standard Class,83.976,3,0.2,-1.0497
387,159,346,12,675,679,CA-2015-122756,Standard Class,482.34,4,0.7,-337.638
388,159,347,12,675,679,CA-2015-122756,Standard Class,2.96,1,0.2,0.777
389,160,348,94,317,319,CA-2014-115973,First Class,2.624,1,0.2,0.4264
390,161,349,30,1409,1413,CA-2017-101798,Standard Class,23.36,4,0.2,7.884
391,161,85,30,1409,1413,CA-2017-101798,Standard Class,39.98,2,0.0,13.5932
392,162,350,120,253,255,US-2014-135972,Second Class,246.384,2,0.2,27.7182
393,162,351,120,253,255,US-2014-135972,Second Class,1799.97,3,0.0,701.9883
394,163,352,121,149,152,US-2014-134971,Second Class,12.462,3,0.8,-20.5623
395,164,353,122,1245,1250,CA-2017-102946,Standard Class,75.792,3,0.2,25.5798
396,165,354,123,1354,1356,CA-2017-165603,Second Class,49.96,2,0.0,9.4924
397,165,355,123,1354,1356,CA-2017-165603,Second Class,12.96,2,0.0,6.2208
398,7,356,31,642,646,CA-2015-122259,Standard Class,70.12,4,0.0,21.036
399,166,357,67,950,952,CA-2016-108987,Second Class,35.952,3,0.2,3.5952
400,166,27,67,950,952,CA-2016-108987,Second Class,2396.2656,4,0.32,-317.1528
401,166,358,67,950,952,CA-2016-108987,Second Class,131.136,4,0.2,-32.784
402,166,359,67,950,952,CA-2016-108987,Second Class,57.584,2,0.2,0.7198
403,167,360,124,347,349,CA-2014-113166,First Class,9.568,2,0.2,3.4684
404,71,361,125,97,101,CA-2014-155208,Standard Class,39.072,6,0.2,9.768
405,168,362,24,1422,1427,CA-2017-117933,Standard Class,35.91,3,0.0,9.6957
406,169,359,95,1406,1410,CA-2017-117457,Standard Class,179.95,5,0.0,37.7895
407,169,363,95,1406,1410,CA-2017-117457,Standard Class,1199.976,3,0.2,434.9913
408,169,364,95,1406,1410,CA-2017-117457,Standard Class,27.15,5,0.0,13.3035
409,169,365,95,1406,1410,CA-2017-117457,Standard Class,1004.024,7,0.2,-112.9527
410,169,366,95,1406,1410,CA-2017-117457,Standard Class,9.68,1,0.0,4.6464
411,169,367,95,1406,1410,CA-2017-117457,Standard Class,28.35,9,0.0,13.608
412,169,368,95,1406,1410,CA-2017-117457,Standard Class,55.98,1,0.0,27.4302
413,169,369,95,1406,1410,CA-2017-117457,Standard Class,1336.829,13,0.15,31.4548
414,169,370,95,1406,1410,CA-2017-117457,Standard Class,113.568,2,0.2,-18.4548
415,170,371,60,1371,1375,CA-2017-142636,Standard Class,139.86,7,0.0,65.7342
416,170,270,60,1371,1375,CA-2017-142636,Standard Class,307.136,4,0.2,26.8744
417,171,372,126,1239,1243,CA-2017-122105,Standard Class,95.92,8,0.0,25.8984
418,172,373,26,805,809,CA-2016-148796,Standard Class,383.8,5,0.2,38.38
419,147,374,127,1374,1378,CA-2017-154816,Standard Class,5.78,1,0.0,2.8322
420,134,375,63,1127,1132,CA-2017-110478,Standard Class,9.32,4,0.0,2.7028
421,134,376,63,1127,1132,CA-2017-110478,Standard Class,15.25,1,0.0,7.015
422,33,377,128,163,166,CA-2014-142048,First Class,196.752,6,0.2,56.5662
423,173,378,129,1356,1360,CA-2017-125388,Standard Class,56.56,4,0.0,14.7056
424,173,379,129,1356,1360,CA-2017-125388,Standard Class,32.7,3,0.0,8.502
425,174,380,130,1297,1299,CA-2017-155705,Second Class,866.4,4,0.0,225.264
426,26,381,131,1391,1394,CA-2017-149160,Second Class,28.4,2,0.0,11.076
427,26,382,131,1391,1394,CA-2017-149160,Second Class,287.92,8,0.0,138.2016
428,175,383,132,244,245,CA-2014-101476,First Class,69.99,1,0.0,30.0957
429,176,384,66,1338,1345,CA-2017-152275,Standard Class,6.672,6,0.2,0.5004
430,177,385,133,806,812,US-2016-123750,Standard Class,189.588,2,0.7,-145.3508
431,177,173,133,806,812,US-2016-123750,Standard Class,408.744,7,0.2,76.6395
432,177,173,133,806,812,US-2016-123750,Standard Class,291.96,5,0.2,54.7425
433,177,386,133,806,812,US-2016-123750,Standard Class,4.768,2,0.2,-0.7748
434,73,387,112,858,859,CA-2016-127369,First Class,714.3,5,0.0,207.147
435,178,388,134,342,348,US-2014-150574,Standard Class,4.812,2,0.7,-3.6892
436,178,389,134,342,348,US-2014-150574,Standard Class,247.8,5,0.2,-18.585
437,179,390,37,863,865,CA-2016-147375,Second Class,1007.979,3,0.3,43.1991
438,179,368,37,863,865,CA-2016-147375,Second Class,313.488,7,0.2,113.6394
439,180,391,33,1322,1326,CA-2017-130043,Standard Class,31.872,8,0.2,11.5536
440,52,392,24,1084,1087,CA-2017-157252,Second Class,207.846,3,0.1,2.3094
441,8,393,84,947,949,CA-2016-115756,Second Class,12.22,1,0.0,3.666
442,8,394,84,947,949,CA-2016-115756,Second Class,194.94,3,0.0,23.3928
443,8,395,84,947,949,CA-2016-115756,Second Class,70.95,3,0.0,20.5755
444,8,396,84,947,949,CA-2016-115756,Second Class,91.36,4,0.0,42.0256
445,8,397,84,947,949,CA-2016-115756,Second Class,242.94,3,0.0,29.1528
446,8,398,84,947,949,CA-2016-115756,Second Class,22.05,7,0.0,10.584
447,181,399,135,1143,1148,CA-2017-154214,Second Class,2.91,1,0.0,1.3677
448,182,400,136,792,794,CA-2016-166674,Second Class,59.52,3,0.0,15.4752
449,182,401,136,792,794,CA-2016-166674,Second Class,161.94,3,0.0,9.7164
450,182,402,136,792,794,CA-2016-166674,Second Class,263.88,6,0.0,71.2476
451,182,403,136,792,794,CA-2016-166674,Second Class,30.48,3,0.0,7.9248
452,182,404,136,792,794,CA-2016-166674,Second Class,9.84,3,0.0,2.8536
453,182,405,136,792,794,CA-2016-166674,Second Class,35.12,4,0.0,9.1312
454,183,11,76,1357,1361,CA-2017-147277,Standard Class,284.364,2,0.4,-75.8304
455,183,406,76,1357,1361,CA-2017-147277,Standard Class,665.408,2,0.2,66.5408
456,176,407,137,1046,1050,CA-2016-100153,Standard Class,63.88,4,0.0,24.9132
457,184,408,138,38,43,US-2014-110674,Standard Class,129.568,2,0.2,-24.294
458,174,409,68,968,973,US-2016-157945,Standard Class,747.558,3,0.3,-96.1146
459,174,410,68,968,973,US-2016-157945,Standard Class,8.928,2,0.2,3.348
460,99,411,61,687,694,CA-2015-109638,Standard Class,103.92,4,0.0,36.372
461,99,412,61,687,694,CA-2015-109638,Standard Class,899.91,9,0.0,377.9622
462,99,413,61,687,694,CA-2015-109638,Standard Class,51.312,3,0.2,18.6006
463,185,327,52,813,820,CA-2016-109869,Standard Class,23.56,5,0.2,7.068
464,185,414,52,813,820,CA-2016-109869,Standard Class,1272.63,6,0.5,-814.4832
465,185,415,52,813,820,CA-2016-109869,Standard Class,28.485,5,0.7,-20.889
466,185,416,52,813,820,CA-2016-109869,Standard Class,185.376,2,0.2,-34.758
467,185,417,52,813,820,CA-2016-109869,Standard Class,78.272,2,0.2,5.8704
468,186,271,139,368,373,US-2015-101399,Standard Class,254.744,7,0.6,-312.0614
469,104,418,140,1154,1158,CA-2017-154907,Standard Class,205.3328,2,0.32,-36.2352
470,114,419,27,1049,1053,US-2016-100419,Second Class,4.788,3,0.8,-7.9002
471,187,420,141,692,696,CA-2015-154144,Standard Class,55.48,1,0.0,26.6304
472,188,421,95,302,304,CA-2014-144666,Second Class,340.92,3,0.0,3.4092
473,188,422,95,302,304,CA-2014-144666,Second Class,222.666,2,0.15,10.4784
474,188,423,95,302,304,CA-2014-144666,Second Class,703.968,4,0.2,87.996
475,188,424,95,302,304,CA-2014-144666,Second Class,92.52,6,0.0,24.9804
476,188,425,95,302,304,CA-2014-144666,Second Class,62.65,7,0.0,28.819
477,188,426,95,302,304,CA-2014-144666,Second Class,94.85,5,0.0,45.528
478,121,427,142,892,899,CA-2016-103891,Standard Class,95.76,6,0.2,7.182
479,189,280,25,999,1005,CA-2016-152632,Standard Class,40.2,3,0.0,19.296
480,190,428,24,877,883,CA-2016-100790,Standard Class,14.7,5,0.0,6.615
481,190,429,24,877,883,CA-2016-100790,Standard Class,704.25,5,0.0,84.51
482,191,430,143,268,272,CA-2014-134677,Standard Class,9.09,3,0.0,1.9089
483,192,80,24,193,198,CA-2014-127691,Standard Class,5.96,2,0.0,1.6688
484,192,431,24,193,198,CA-2014-127691,Standard Class,159.98,2,0.0,57.5928
485,193,432,63,1225,1228,CA-2017-140963,First Class,29.6,2,0.0,14.8
486,193,433,63,1225,1228,CA-2017-140963,First Class,514.165,5,0.15,-30.245
487,193,434,63,1225,1228,CA-2017-140963,First Class,279.96,5,0.2,17.4975
488,194,435,27,291,293,CA-2014-154627,First Class,2735.952,6,0.2,341.994
489,195,436,144,151,155,CA-2014-133753,Second Class,7.992,1,0.2,0.5994
490,195,437,144,151,155,CA-2014-133753,Second Class,63.984,2,0.2,10.3974
491,195,402,144,151,155,CA-2014-133753,Second Class,70.368,2,0.2,6.1572
492,196,438,145,246,251,CA-2014-113362,Standard Class,449.15,5,0.0,8.983
493,196,439,145,246,251,CA-2014-113362,Standard Class,11.07,3,0.0,5.0922
494,197,440,61,830,835,CA-2016-169166,Standard Class,93.98,2,0.0,13.1572
495,198,441,32,778,781,US-2016-120929,Second Class,189.882,3,0.4,-94.941
496,199,442,146,699,703,CA-2015-134782,Standard Class,105.42,2,0.0,51.6558
497,184,443,147,905,911,CA-2016-126158,Standard Class,119.616,8,0.2,40.3704
498,184,444,147,905,911,CA-2016-126158,Standard Class,255.76,4,0.0,81.8432
499,184,293,147,905,911,CA-2016-126158,Standard Class,241.568,2,0.2,18.1176
500,184,445,147,905,911,CA-2016-126158,Standard Class,69.3,9,0.0,22.869
501,200,446,148,851,856,US-2016-105578,Standard Class,22.62,2,0.7,-15.08
502,200,447,148,851,856,US-2016-105578,Standard Class,14.952,2,0.7,-11.9616
503,200,448,148,851,856,US-2016-105578,Standard Class,801.568,2,0.2,50.098
504,200,449,148,851,856,US-2016-105578,Standard Class,2.376,3,0.7,-1.9008
505,200,450,148,851,856,US-2016-105578,Standard Class,32.792,1,0.2,11.8871
506,183,123,24,1380,1383,CA-2017-134978,Second Class,15.92,5,0.2,5.373
507,201,451,149,419,425,CA-2015-145352,Standard Class,2.74,1,0.0,0.7398
508,201,452,149,419,425,CA-2015-145352,Standard Class,8.34,3,0.0,2.1684
509,201,453,149,419,425,CA-2015-145352,Standard Class,46.74,3,0.0,11.685
510,201,454,149,419,425,CA-2015-145352,Standard Class,6354.95,5,0.0,3177.475
511,202,455,150,1394,1395,CA-2017-135307,First Class,126.3,3,0.0,40.416
512,202,456,150,1394,1395,CA-2017-135307,First Class,38.04,2,0.0,12.1728
513,167,80,56,992,995,CA-2016-106341,First Class,7.152,3,0.2,0.7152
514,203,457,14,1419,1423,CA-2017-163405,Standard Class,6.63,3,0.0,1.7901
515,203,458,14,1419,1423,CA-2017-163405,Standard Class,5.88,2,0.0,1.7052
516,58,459,151,1086,1091,CA-2017-127432,Standard Class,2999.95,5,0.0,1379.977
517,58,460,151,1086,1091,CA-2017-127432,Standard Class,51.45,3,0.0,13.8915
518,58,461,151,1086,1091,CA-2017-127432,Standard Class,11.96,2,0.0,5.382
519,58,462,151,1086,1091,CA-2017-127432,Standard Class,1126.02,3,0.0,56.301
520,204,44,17,425,429,CA-2015-157812,Standard Class,18.392,1,0.2,5.2877
521,204,463,17,425,429,CA-2015-157812,Standard Class,129.568,2,0.2,-25.9136
522,204,464,17,425,429,CA-2015-157812,Standard Class,14.112,9,0.8,-21.168
523,205,441,152,1087,1089,CA-2017-145142,First Class,210.98,2,0.0,21.098
524,110,465,4,842,844,US-2016-139486,First Class,55.176,3,0.2,-12.4146
525,110,466,4,842,844,US-2016-139486,First Class,66.26,2,0.0,27.1666
526,206,467,129,698,705,CA-2015-158792,Standard Class,22.2,5,0.0,10.434
527,207,468,153,1358,1363,CA-2017-113558,Standard Class,683.952,3,0.2,42.747
528,207,287,153,1358,1363,CA-2017-113558,Standard Class,45.696,3,0.2,5.1408
529,208,469,64,585,589,US-2015-138303,Standard Class,36.336,3,0.2,-7.2672
530,208,470,64,585,589,US-2015-138303,Standard Class,666.248,1,0.2,-149.9058
531,208,471,64,585,589,US-2015-138303,Standard Class,52.512,6,0.2,19.692
532,209,472,2,649,651,CA-2015-102848,Second Class,190.72,1,0.2,11.92
533,210,473,4,1314,1318,US-2017-129441,Standard Class,47.94,3,0.0,2.397
534,211,474,154,850,853,CA-2016-168753,Second Class,979.95,5,0.0,274.386
535,211,250,154,850,853,CA-2016-168753,Second Class,22.75,5,0.0,11.375
536,212,475,155,890,896,CA-2016-126613,Standard Class,16.768,2,0.2,1.4672
537,213,476,156,1310,1315,US-2017-122637,Second Class,42.616,7,0.8,-68.1856
538,89,477,30,675,680,CA-2015-147851,Standard Class,10.752,4,0.2,3.36
539,214,478,1,679,683,CA-2015-134894,Standard Class,152.94,3,0.0,41.2938
540,214,479,1,679,683,CA-2015-134894,Standard Class,283.92,4,0.0,70.98
541,215,480,157,28,30,CA-2014-140795,First Class,468.9,6,0.0,206.316
542,21,481,116,894,897,CA-2016-136924,First Class,380.864,8,0.2,38.0864
543,216,438,158,690,695,US-2015-120161,Standard Class,646.776,9,0.2,-145.5246
544,39,482,7,122,127,CA-2014-103849,Standard Class,58.112,2,0.2,7.264
545,39,483,7,122,127,CA-2014-103849,Standard Class,100.792,1,0.2,6.2995
546,39,484,7,122,127,CA-2014-103849,Standard Class,66.112,4,0.6,-84.2928
547,217,485,46,1387,1390,CA-2017-162929,First Class,41.28,6,0.2,13.932
548,217,486,46,1387,1390,CA-2017-162929,First Class,13.36,2,0.0,6.4128
549,159,55,156,657,659,CA-2015-113173,Second Class,250.272,9,0.2,15.642
550,159,93,156,657,659,CA-2015-113173,Second Class,11.364,3,0.8,-17.046
551,159,487,156,657,659,CA-2015-113173,Second Class,8.72,5,0.2,-1.744
552,218,488,95,806,808,CA-2016-136406,Second Class,1121.568,2,0.2,0.0
553,54,489,134,1318,1319,CA-2017-112774,First Class,34.504,1,0.2,6.0382
554,219,490,33,1392,1396,CA-2017-101945,Standard Class,10.824,3,0.2,2.5707
555,159,491,159,1244,1248,CA-2017-100650,Second Class,1295.78,2,0.0,310.9872
556,220,492,125,55,59,CA-2014-155852,Second Class,19.456,4,0.2,3.4048
557,221,493,63,861,866,CA-2016-113243,Standard Class,20.7,2,0.0,9.936
558,221,494,63,861,866,CA-2016-113243,Standard Class,1335.68,4,0.2,-217.048
559,221,495,63,861,866,CA-2016-113243,Standard Class,32.4,5,0.0,15.552
560,222,381,95,1388,1390,CA-2017-118731,Second Class,42.6,3,0.0,16.614
561,222,496,95,1388,1390,CA-2017-118731,Second Class,84.056,7,0.2,27.3182
562,223,497,86,246,250,CA-2014-145576,Second Class,13.0,5,0.2,1.3
563,223,498,86,246,250,CA-2014-145576,Second Class,13.128,3,0.2,3.7743
564,224,499,60,679,681,CA-2015-130736,First Class,3.96,2,0.0,0.0
565,224,288,60,679,681,CA-2015-130736,First Class,2.61,1,0.0,1.2006
566,225,500,142,1405,1408,CA-2017-137099,First Class,374.376,3,0.2,46.797
567,226,501,60,1338,1345,CA-2017-156951,Standard Class,91.84,8,0.0,45.0016
568,226,502,60,1338,1345,CA-2017-156951,Standard Class,81.088,7,0.2,27.3672
569,226,503,60,1338,1345,CA-2017-156951,Standard Class,19.44,3,0.0,9.3312
570,226,504,60,1338,1345,CA-2017-156951,Standard Class,451.152,3,0.2,0.0
571,227,493,24,1426,1433,CA-2017-164826,Standard Class,72.45,7,0.0,34.776
572,227,205,24,1426,1433,CA-2017-164826,Standard Class,13.96,4,0.0,6.4216
573,227,307,24,1426,1433,CA-2017-164826,Standard Class,33.264,7,0.2,11.2266
574,227,505,24,1426,1433,CA-2017-164826,Standard Class,14.85,3,0.0,4.0095
575,228,506,160,1006,1010,CA-2016-127250,Standard Class,8.82,3,0.0,2.3814
576,229,501,107,600,604,CA-2015-149713,Second Class,160.72,14,0.0,78.7528
577,229,507,107,600,604,CA-2015-149713,Second Class,19.92,4,0.0,9.7608
578,229,508,107,600,604,CA-2015-149713,Second Class,7.3,2,0.0,2.19
579,230,124,27,1265,1271,CA-2017-118640,Standard Class,69.712,2,0.2,8.714
580,230,509,27,1265,1271,CA-2017-118640,Standard Class,8.792,1,0.6,-5.7148
581,231,510,26,592,596,CA-2015-132906,Standard Class,51.52,4,0.0,1.5456
582,232,35,77,1399,1403,CA-2017-145233,Standard Class,470.376,3,0.2,52.9173
583,232,511,77,1399,1403,CA-2017-145233,Standard Class,105.584,2,0.2,9.2386
584,232,96,77,1399,1403,CA-2017-145233,Standard Class,31.152,3,0.2,3.5046
585,232,512,77,1399,1403,CA-2017-145233,Standard Class,6.783,7,0.7,-4.7481
586,232,145,77,1399,1403,CA-2017-145233,Standard Class,406.368,4,0.2,30.4776
587,233,370,127,526,531,CA-2015-128139,Standard Class,70.98,1,0.0,4.9686
588,233,513,127,526,531,CA-2015-128139,Standard Class,294.93,3,0.0,144.5157
589,234,514,161,780,784,US-2016-156986,Standard Class,84.784,2,0.2,-20.1362
590,234,515,161,780,784,US-2016-156986,Standard Class,20.736,4,0.2,7.2576
591,234,443,161,780,784,US-2016-156986,Standard Class,16.821,3,0.7,-12.8961
592,234,516,161,780,784,US-2016-156986,Standard Class,10.368,2,0.2,3.6288
593,235,517,162,7,11,CA-2014-135405,Standard Class,9.344,2,0.2,1.168
594,235,199,162,7,11,CA-2014-135405,Standard Class,31.2,3,0.2,9.75
595,236,518,143,209,216,CA-2014-131450,Standard Class,76.12,2,0.0,22.0748
596,236,363,143,209,216,CA-2014-131450,Standard Class,1199.976,3,0.2,434.9913
597,236,290,143,209,216,CA-2014-131450,Standard Class,445.96,5,0.2,55.745
598,236,519,143,209,216,CA-2014-131450,Standard Class,327.76,8,0.0,91.7728
599,237,520,64,894,896,CA-2016-120180,First Class,11.632,2,0.2,1.0178
600,238,521,75,896,901,US-2016-100720,Standard Class,143.982,3,0.4,-28.7964
601,238,522,75,896,901,US-2016-100720,Standard Class,494.376,4,0.4,-115.3544
602,238,508,75,896,901,US-2016-100720,Standard Class,5.84,2,0.2,0.73
603,239,523,86,67,71,CA-2014-149958,Standard Class,142.776,1,0.2,17.847
604,239,287,86,67,71,CA-2014-149958,Standard Class,45.696,3,0.2,5.1408
605,239,388,86,67,71,CA-2014-149958,Standard Class,7.218,3,0.7,-5.5338
606,239,382,86,67,71,CA-2014-149958,Standard Class,43.188,4,0.7,-31.6712
607,239,524,86,67,71,CA-2014-149958,Standard Class,131.904,3,0.2,47.8152
608,240,525,64,134,138,US-2014-105767,Standard Class,3.282,2,0.7,-2.6256
609,240,458,64,134,138,US-2014-105767,Standard Class,21.168,9,0.2,2.3814
610,240,526,64,134,138,US-2014-105767,Standard Class,55.188,2,0.4,-10.1178
611,241,350,163,819,822,CA-2016-161816,First Class,369.576,3,0.2,41.5773
612,241,527,163,819,822,CA-2016-161816,First Class,15.712,4,0.2,5.6956
613,242,528,106,953,955,CA-2016-121223,Second Class,8.448,2,0.2,2.64
614,242,529,106,953,955,CA-2016-121223,Second Class,728.946,9,0.4,-157.9383
615,243,224,164,1382,1385,CA-2017-138611,Second Class,119.94,10,0.4,15.992
616,243,530,164,1382,1385,CA-2017-138611,Second Class,3.648,2,0.7,-2.7968
617,244,531,165,1294,1299,CA-2017-117947,Second Class,40.48,2,0.0,15.7872
618,244,532,165,1294,1299,CA-2017-117947,Second Class,9.94,2,0.0,3.0814
619,244,533,165,1294,1299,CA-2017-117947,Second Class,107.424,9,0.2,33.57
620,244,534,165,1294,1299,CA-2017-117947,Second Class,37.91,1,0.0,10.9939
621,244,140,165,1294,1299,CA-2017-117947,Second Class,88.02,3,0.0,27.2862
622,245,535,27,349,354,US-2014-111171,Standard Class,8.69,5,0.8,-14.773
623,246,536,166,671,675,CA-2015-138009,Standard Class,301.96,2,0.0,87.5684
